order_id,customer_id,order_date,order_amount,payment_id,payment_date,payment_amount,payment_method,payment_status,payment_count,settlement_id,settlement_date,settlement_amount,fee,adjustment,settlement_status,settlement_count,scenario
ORD000825,CUST0265,2026-08-10,13222,PAY000825,2026-08-11,13222.0,UPI,Success,1,SET000825,2026-08-12,13089.78,132.22,0.0,Settled,1,normal
ORD000826,CUST0078,2026-08-17,799,PAY000826,2026-08-18,799.0,Card,Success,1,SET000826,2026-08-19,783.02,15.98,0.0,Settled,1,normal
ORD000827,CUST0070,2026-08-08,299,PAY000827,2026-08-09,299.0,UPI,Success,1,SET000827,2026-08-10,296.01,2.99,0.0,Settled,1,normal
ORD000828,CUST0026,2026-08-27,11016,PAY000828,2026-08-27,11016.0,Wallet,Success,1,SET000828,2026-09-01,10817.71,198.29,0.0,Settled,1,delayed_settlement
ORD000829,CUST0103,2026-08-12,299,PAY000829,2026-08-13,299.0,Netbanking,Success,1,SET000829,2026-08-14,294.52,4.48,0.0,Settled,1,normal
ORD000830,CUST0013,2026-08-15,1999,PAY000830,2026-08-16,1999.0,Wallet,Success,1,SET000830,2026-08-22,1963.02,35.98,0.0,Settled,1,delayed_settlement
ORD000831,CUST0037,2026-08-13,299,PAY000831,2026-08-13,299.0,Netbanking,Success,1,SET000831,2026-08-14,294.52,4.48,0.0,Settled,1,normal
ORD000832,CUST0089,2026-08-31,9999,PAY000832,2026-09-01,9999.0,Wallet,Success,1,SET000832,2026-09-02,9819.02,179.98,0.0,Settled,1,normal
ORD000833,CUST0047,2026-08-06,7499,PAY000833,2026-08-06,7499.0,Wallet,Success,1,SET000833,2026-08-07,7364.02,134.98,0.0,Settled,1,processing_fee
ORD000834,CUST0016,2026-08-03,5999,PAY000834,2026-08-04,5999.0,Card,Success,1,SET000834,2026-08-05,5879.02,119.98,0.0,Settled,1,normal
ORD000835,CUST0196,2026-08-31,5999,PAY000835,2026-09-01,5999.0,Card,Success,1,SET000835,2026-09-02,5879.02,119.98,0.0,Settled,1,processing_fee
ORD000836,CUST0245,2026-08-21,5999,PAY000836,2026-08-22,5999.0,Wallet,Success,1,SET000836,2026-08-23,5891.02,107.98,0.0,Settled,1,normal
ORD000837,CUST0059,2026-08-13,6779,PAY000837,2026-08-13,6779.0,UPI,Success,1,SET000837,2026-08-14,6711.21,67.79,0.0,Settled,1,normal
ORD000838,CUST0025,2026-08-13,1499,PAY000838,2026-08-14,1499.0,Netbanking,Success,1,SET000838,2026-08-15,1476.52,22.48,0.0,Settled,1,processing_fee
ORD000839,CUST0089,2026-08-02,5399,PAY000839,2026-08-02,5399.0,Netbanking,Success,1,SET000839,2026-08-03,5318.02,80.98,0.0,Settled,1,normal
ORD000840,CUST0211,2026-08-14,799,PAY000840,2026-08-15,799.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000841,CUST0087,2026-08-02,1499,PAY000841,2026-08-02,1499.0,UPI,Success,1,SET000841,2026-08-03,1484.01,14.99,0.0,Settled,1,normal
ORD000842,CUST0225,2026-08-16,1546,PAY000842,2026-08-17,1546.0,Netbanking,Success,1,SET000842,2026-08-18,1522.81,23.19,0.0,Settled,1,processing_fee
ORD000843,CUST0263,2026-08-24,5999,PAY000843,2026-08-25,5999.0,Netbanking,Success,1,SET000843,2026-08-26,5909.02,89.98,0.0,Settled,1,normal
ORD000844,CUST0103,2026-08-11,7578,PAY000844,2026-08-11,7578.0,Card,Success,1,SET000844,2026-08-12,7426.44,151.56,0.0,Settled,1,processing_fee
ORD000845,CUST0150,2026-08-23,2758,PAY000845,2026-08-24,2758.0,Card,Success,1,SET000845,2026-08-25,2702.84,55.16,0.0,Settled,1,normal
ORD000846,CUST0109,2026-08-01,3999,PAY000846,2026-08-01,3999.0,UPI,Success,1,SET000846,2026-08-02,3959.01,39.99,0.0,Settled,1,normal
ORD000847,CUST0287,2026-08-06,4045,PAY000847,2026-08-06,4045.0,Netbanking,Success,1,SET000847,2026-08-12,3984.33,60.67,0.0,Settled,1,delayed_settlement
ORD000848,CUST0143,2026-08-03,999,PAY000848,2026-08-03,999.0,UPI,Success,1,SET000848,2026-08-04,989.01,9.99,0.0,Settled,1,processing_fee
ORD000849,CUST0289,2026-08-26,7499,PAY000849,2026-08-26,7499.0,Wallet,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000850,CUST0205,2026-08-05,299,PAY000850,2026-08-06,299.0,Netbanking,Success,1,SET000850,2026-08-07,294.52,4.48,0.0,Settled,1,processing_fee
ORD000851,CUST0290,2026-08-26,540,PAY000851,2026-08-27,540.0,Wallet,Success,1,SET000851,2026-08-28,530.28,9.72,0.0,Settled,1,normal
ORD000852,CUST0113,2026-08-09,2999,PAY000852,2026-08-09,2999.0,Wallet,Success,1,SET000852,2026-08-10,2945.02,53.98,0.0,Settled,1,normal
ORD000853,CUST0171,2026-08-05,1647,PAY000853,2026-08-05,1647.0,UPI,Success,1,SET000853,2026-08-06,1630.53,16.47,0.0,Settled,1,normal
ORD000854,CUST0265,2026-08-12,2999,PAY000854,2026-08-12,2999.0,UPI,Success,1,SET000854,2026-08-13,2969.01,29.99,0.0,Settled,1,processing_fee
ORD000855,CUST0238,2026-08-02,2499,PAY000855,2026-08-03,2499.0,Card,Success,1,SET000855,2026-08-04,2449.02,49.98,0.0,Settled,1,processing_fee
ORD000856,CUST0141,2026-08-25,4999,PAY000856,2026-08-26,4999.0,Netbanking,Success,1,SET000856,2026-08-27,4924.02,74.98,0.0,Settled,1,normal
ORD000857,CUST0197,2026-08-06,1764,PAY000857,2026-08-06,1764.0,Card,Success,1,SET000857,2026-08-07,1728.72,35.28,0.0,Settled,1,normal
ORD000858,CUST0252,2026-08-19,7499,PAY000858,2026-08-19,7499.0,Wallet,Success,1,SET000858,2026-08-20,7364.02,134.98,0.0,Settled,1,processing_fee
ORD000859,CUST0238,2026-08-24,2999,PAY000859,2026-08-25,2999.0,UPI,Success,1,SET000859,2026-08-26,2969.01,29.99,0.0,Settled,1,normal
ORD000860,CUST0056,2026-08-06,3999,PAY000860,2026-08-06,3999.0,UPI,Success,1,SET000860,2026-08-07,3959.01,39.99,0.0,Settled,1,normal
ORD000861,CUST0009,2026-08-21,12075,PAY000861,2026-08-21,12075.0,Card,Success,1,SET000861,2026-08-25,11833.5,241.5,0.0,Settled,1,delayed_settlement
ORD000862,CUST0110,2026-08-25,799,PAY000862,2026-08-25,799.0,Card,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000863,CUST0156,2026-08-11,799,PAY000863,2026-08-12,799.0,Wallet,Success,1,SET000863,2026-08-13,784.62,14.38,0.0,Settled,1,processing_fee
ORD000864,CUST0164,2026-08-17,299,PAY000864,2026-08-18,299.0,Netbanking,Success,1,SET000864,2026-08-19,193.52,4.48,0.0,Settled,1,settlement_amount_mismatch
ORD000865,CUST0283,2026-08-14,299,PAY000865,2026-08-14,262.13,Wallet,Success,1,SET000865,2026-08-15,257.41,4.72,0.0,Settled,1,payment_amount_mismatch
ORD000866,CUST0030,2026-08-03,9999,PAY000866,2026-08-03,9999.0,Card,Success,1,SET000866,2026-08-08,9799.02,199.98,0.0,Settled,1,delayed_settlement
ORD000867,CUST0256,2026-08-22,9999,PAY000867,2026-08-22,9999.0,UPI,Success,1,SET000867,2026-08-23,9519.01,99.99,0.0,Settled,1,settlement_amount_mismatch
ORD000868,CUST0028,2026-08-10,3999,PAY000868,2026-08-10,3999.0,Card,Success,2,SET000868,2026-08-11,3919.02,79.98,0.0,Settled,1,duplicate_payment
ORD000869,CUST0034,2026-08-31,5999,PAY000869,2026-09-01,5999.0,Wallet,Success,1,SET000869,2026-09-02,5891.02,107.98,0.0,Settled,1,normal
ORD000870,CUST0176,2026-08-16,1499,PAY000870,2026-08-17,1499.0,UPI,Success,1,SET000870,2026-08-18,1484.01,14.99,0.0,Settled,1,normal
ORD000871,CUST0134,2026-08-20,9999,PAY000871,2026-08-20,9999.0,UPI,Success,1,SET000871,2026-08-24,9899.01,99.99,0.0,Settled,1,delayed_settlement
ORD000872,CUST0275,2026-08-08,299,PAY000872,2026-08-08,299.0,UPI,Success,1,SET000872,2026-08-12,296.01,2.99,0.0,Settled,1,delayed_settlement
ORD000873,CUST0300,2026-08-26,4999,PAY000873,2026-08-26,4999.0,Wallet,Success,1,SET000873,2026-08-27,4909.02,89.98,0.0,Settled,1,normal
ORD000874,CUST0157,2026-08-18,8652,PAY000874,2026-08-18,8652.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000875,CUST0050,2026-08-27,9999,PAY000875,2026-08-27,9999.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000876,CUST0162,2026-08-12,9999,PAY000876,2026-08-13,9999.0,Card,Success,1,SET000876,2026-08-14,9799.02,199.98,0.0,Settled,1,normal
ORD000877,CUST0018,2026-08-23,499,PAY000877,2026-08-23,499.0,Netbanking,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000878,CUST0122,2026-08-03,1499,PAY000878,2026-08-04,1499.0,Wallet,Success,1,SET000878,2026-08-05,1472.02,26.98,0.0,Settled,1,processing_fee
ORD000879,CUST0242,2026-08-31,2999,PAY000879,2026-08-31,2999.0,Netbanking,Success,1,SET000879,2026-09-01,2954.02,44.98,0.0,Settled,1,normal
ORD000880,CUST0158,2026-08-08,3999,PAY000880,2026-08-09,3999.0,Netbanking,Success,1,SET000880,2026-08-10,3454.02,59.98,0.0,Settled,1,settlement_amount_mismatch
ORD000881,CUST0212,2026-08-19,5584,PAY000881,2026-08-19,5584.0,Wallet,Success,1,SET000881,2026-08-24,5483.49,100.51,0.0,Settled,1,delayed_settlement
ORD000882,CUST0270,2026-08-26,12021,PAY000882,2026-08-27,12021.0,Wallet,Success,1,SET000882,2026-08-28,11804.62,216.38,0.0,Settled,1,normal
ORD000883,CUST0139,2026-08-15,1499,PAY000883,2026-08-15,1499.0,Card,Success,1,SET000883,2026-08-16,1469.02,29.98,0.0,Settled,1,normal
ORD000884,CUST0263,2026-08-15,499,PAY000884,2026-08-15,499.0,Card,Success,1,SET000884,2026-08-16,489.02,9.98,0.0,Settled,1,normal
ORD000885,CUST0226,2026-08-31,9999,PAY000885,2026-09-01,9999.0,Card,Success,1,SET000885,2026-09-02,9799.02,199.98,0.0,Settled,1,normal
ORD000886,CUST0042,2026-08-29,13369,PAY000886,2026-08-29,13369.0,Netbanking,Success,1,SET000886,2026-08-30,13168.47,200.53,0.0,Settled,1,normal
ORD000887,CUST0161,2026-08-17,1867,PAY000887,2026-08-18,1867.0,Card,Success,1,SET000887,2026-08-19,1829.66,37.34,0.0,Settled,2,duplicate_settlement
ORD000888,CUST0208,2026-08-15,12345,PAY000888,2026-08-15,12345.0,Netbanking,Success,1,SET000888,2026-08-16,12159.83,185.17,0.0,Settled,1,processing_fee
ORD000889,CUST0240,2026-08-26,7499,PAY000889,2026-08-27,7499.0,Netbanking,Success,1,SET000889,2026-08-28,7386.52,112.48,0.0,Settled,1,normal
ORD000890,CUST0186,2026-08-20,299,PAY000890,2026-08-21,299.0,Card,Success,1,SET000890,2026-08-25,293.02,5.98,0.0,Settled,1,delayed_settlement
ORD000891,CUST0166,2026-08-10,8069,PAY000891,2026-08-11,8069.0,UPI,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000892,CUST0214,2026-08-21,10241,PAY000892,2026-08-22,10241.0,Card,Success,1,SET000892,2026-08-23,10036.18,204.82,0.0,Settled,1,normal
ORD000893,CUST0020,2026-08-02,1823,PAY000893,2026-08-02,1823.0,UPI,Success,1,SET000893,2026-08-03,1804.77,18.23,0.0,Settled,1,processing_fee
ORD000894,CUST0065,2026-08-27,5999,PAY000894,2026-08-27,5999.0,UPI,Success,1,SET000894,2026-08-31,5939.01,59.99,0.0,Settled,1,delayed_settlement
ORD000895,CUST0162,2026-08-26,13554,PAY000895,2026-08-27,13554.0,Netbanking,Success,1,SET000895,2026-08-28,13350.69,203.31,0.0,Settled,1,normal
ORD000896,CUST0057,2026-08-19,2348,PAY000896,2026-08-19,2348.0,Card,Success,1,SET000896,2026-08-20,2014.04,46.96,0.0,Settled,1,settlement_amount_mismatch
ORD000897,CUST0299,2026-08-21,7499,PAY000897,2026-08-22,7499.0,Card,Success,1,SET000897,2026-08-23,7349.02,149.98,0.0,Settled,1,normal
ORD000898,CUST0187,2026-08-02,1264,PAY000898,2026-08-02,1264.0,Netbanking,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000899,CUST0034,2026-08-19,499,PAY000899,2026-08-20,499.0,Netbanking,Success,1,SET000899,2026-08-21,491.52,7.48,0.0,Settled,1,normal
ORD000900,CUST0097,2026-08-09,3477,PAY000900,2026-08-09,3477.0,Wallet,Success,1,SET000900,2026-08-10,3414.41,62.59,0.0,Settled,1,normal
ORD000901,CUST0132,2026-08-13,7499,PAY000901,2026-08-13,7499.0,Card,Success,1,SET000901,2026-08-14,7349.02,149.98,0.0,Settled,1,normal
ORD000902,CUST0236,2026-08-26,799,PAY000902,2026-08-26,799.0,Netbanking,Success,1,SET000902,2026-08-27,787.02,11.98,0.0,Settled,1,processing_fee
ORD000903,CUST0011,2026-08-02,3999,PAY000903,2026-08-03,3999.0,Card,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000904,CUST0247,2026-08-24,4912,PAY000904,2026-08-25,4912.0,Card,Success,1,SET000904,2026-08-26,4813.76,98.24,0.0,Settled,1,normal
ORD000905,CUST0082,2026-08-23,5999,PAY000905,2026-08-24,5999.0,UPI,Success,2,SET000905,2026-08-25,5939.01,59.99,0.0,Settled,1,duplicate_payment
ORD000906,CUST0150,2026-08-06,999,PAY000906,2026-08-06,999.0,Netbanking,Success,1,SET000906,2026-08-07,984.02,14.98,0.0,Settled,1,processing_fee
ORD000907,CUST0156,2026-08-18,2999,PAY000907,2026-08-19,2999.0,Netbanking,Success,1,SET000907,2026-08-20,2825.02,44.98,0.0,Settled,1,settlement_amount_mismatch
ORD000908,CUST0077,2026-08-29,299,PAY000908,2026-08-30,299.0,Netbanking,Success,1,SET000908,2026-08-31,183.52,4.48,0.0,Settled,1,settlement_amount_mismatch
ORD000909,CUST0176,2026-08-16,999,PAY000909,2026-08-16,999.0,Wallet,Success,1,SET000909,2026-08-17,981.02,17.98,0.0,Settled,1,normal
ORD000910,CUST0153,2026-08-30,7499,PAY000910,2026-08-30,7499.0,Wallet,Success,1,SET000910,2026-08-31,7364.02,134.98,0.0,Settled,1,normal
ORD000911,CUST0184,2026-08-29,4999,PAY000911,2026-08-30,4999.0,UPI,Success,1,SET000911,2026-08-31,4949.01,49.99,0.0,Settled,1,normal
ORD000912,CUST0253,2026-08-26,1499,PAY000912,2026-08-26,1499.0,UPI,Success,1,SET000912,2026-08-27,1484.01,14.99,0.0,Settled,1,normal
ORD000913,CUST0087,2026-08-13,2999,PAY000913,2026-08-13,2839.16,Netbanking,Success,1,SET000913,2026-08-14,2796.57,42.59,0.0,Settled,1,payment_amount_mismatch
ORD000914,CUST0055,2026-08-04,999,PAY000914,2026-08-05,999.0,Card,Success,1,SET000914,2026-08-06,979.02,19.98,0.0,Settled,1,normal
ORD000915,CUST0161,2026-08-15,1499,PAY000915,2026-08-15,1499.0,Netbanking,Success,1,SET000915,2026-08-16,1476.52,22.48,0.0,Settled,1,normal
ORD000916,CUST0220,2026-08-05,5999,PAY000916,2026-08-06,5999.0,UPI,Success,1,SET000916,2026-08-07,5939.01,59.99,0.0,Settled,1,normal
ORD000917,CUST0298,2026-08-09,13799,PAY000917,2026-08-09,13799.0,UPI,Success,1,SET000917,2026-08-10,13661.01,137.99,0.0,Settled,1,processing_fee
ORD000918,CUST0075,2026-08-03,9521,PAY000918,2026-08-03,9521.0,UPI,Success,1,SET000918,2026-08-04,9425.79,95.21,0.0,Settled,1,processing_fee
ORD000919,CUST0128,2026-08-20,1499,PAY000919,2026-08-20,1499.0,Netbanking,Success,1,SET000919,2026-08-21,1476.52,22.48,0.0,Settled,1,normal
ORD000920,CUST0298,2026-08-11,11851,PAY000920,2026-08-11,11851.0,Netbanking,Success,1,SET000920,2026-08-12,11673.24,177.76,0.0,Settled,1,normal
ORD000921,CUST0162,2026-08-26,1499,PAY000921,2026-08-26,1499.0,Wallet,Success,1,SET000921,2026-08-27,1472.02,26.98,0.0,Settled,1,normal
ORD000922,CUST0253,2026-08-22,7287,PAY000922,2026-08-23,7287.0,Netbanking,Success,1,SET000922,2026-08-24,7177.7,109.3,0.0,Settled,1,normal
ORD000923,CUST0182,2026-08-03,799,PAY000923,2026-08-04,799.0,Wallet,Success,1,SET000923,2026-08-05,784.62,14.38,0.0,Settled,1,processing_fee
ORD000924,CUST0082,2026-08-08,799,PAY000924,2026-08-08,799.0,Wallet,Success,1,SET000924,2026-08-09,784.62,14.38,0.0,Settled,1,normal
ORD000925,CUST0002,2026-08-22,7499,PAY000925,2026-08-22,7499.0,Card,Success,1,SET000925,2026-08-23,7349.02,149.98,0.0,Settled,1,normal
ORD000926,CUST0283,2026-08-14,1499,PAY000926,2026-08-15,1499.0,UPI,Success,1,SET000926,2026-08-16,1484.01,14.99,0.0,Settled,1,normal
ORD000927,CUST0148,2026-08-25,12082,PAY000927,2026-08-26,12082.0,UPI,Success,1,SET000927,2026-08-27,11961.18,120.82,0.0,Settled,1,normal
ORD000928,CUST0211,2026-08-22,999,PAY000928,2026-08-23,999.0,UPI,Success,1,SET000928,2026-08-24,790.01,9.99,0.0,Settled,1,settlement_amount_mismatch
ORD000929,CUST0037,2026-08-04,299,PAY000929,2026-08-04,299.0,Netbanking,Success,1,SET000929,2026-08-05,294.52,4.48,0.0,Settled,1,normal
ORD000930,CUST0012,2026-08-29,5211,PAY000930,2026-08-29,5211.0,Wallet,Success,1,SET000930,2026-08-30,4246.2,93.8,0.0,Settled,1,unexplained_discrepancy
ORD000931,CUST0068,2026-08-06,3999,PAY000931,2026-08-06,3999.0,Netbanking,Success,1,SET000931,2026-08-07,3939.02,59.98,0.0,Settled,1,normal
ORD000932,CUST0283,2026-08-22,799,PAY000932,2026-08-23,799.0,UPI,Success,1,SET000932,2026-08-24,791.01,7.99,0.0,Settled,1,normal
ORD000933,CUST0292,2026-08-15,2499,PAY000933,2026-08-16,2499.0,Wallet,Success,1,SET000933,2026-08-17,2454.02,44.98,0.0,Settled,1,normal
ORD000934,CUST0150,2026-08-07,4841,PAY000934,2026-08-07,4841.0,UPI,Success,1,SET000934,2026-08-08,4792.59,48.41,0.0,Settled,1,processing_fee
ORD000935,CUST0035,2026-08-28,299,PAY000935,2026-08-29,299.0,Wallet,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000936,CUST0244,2026-08-30,9999,PAY000936,2026-08-30,9999.0,Wallet,Success,1,SET000936,2026-08-31,9819.02,179.98,0.0,Settled,1,normal
ORD000937,CUST0255,2026-08-17,799,PAY000937,2026-08-18,799.0,Card,Success,1,SET000937,2026-08-19,783.02,15.98,0.0,Settled,1,normal
ORD000938,CUST0052,2026-08-20,9999,PAY000938,2026-08-21,9999.0,Wallet,Success,1,SET000938,2026-08-22,9819.02,179.98,0.0,Settled,1,normal
ORD000939,CUST0066,2026-08-10,1499,PAY000939,2026-08-10,1499.0,UPI,Success,1,SET000939,2026-08-11,1484.01,14.99,0.0,Settled,1,processing_fee
ORD000940,CUST0054,2026-08-15,11809,PAY000940,2026-08-15,11089.2,UPI,Success,1,SET000940,2026-08-16,10978.31,110.89,0.0,Settled,1,payment_amount_mismatch
ORD000941,CUST0182,2026-08-03,6957,PAY000941,2026-08-03,6957.0,UPI,Success,1,SET000941,2026-08-04,5879.43,69.57,0.0,Settled,1,unexplained_discrepancy
ORD000942,CUST0191,2026-08-14,499,PAY000942,2026-08-14,499.0,Card,Success,1,SET000942,2026-08-15,489.02,9.98,0.0,Settled,1,normal
ORD000943,CUST0011,2026-08-31,5999,PAY000943,2026-09-01,5999.0,Netbanking,Success,1,SET000943,2026-09-02,5909.02,89.98,0.0,Settled,1,normal
ORD000944,CUST0083,2026-08-06,2999,PAY000944,2026-08-06,2999.0,Netbanking,Success,1,SET000944,2026-08-07,2954.02,44.98,0.0,Settled,1,normal
ORD000945,CUST0130,2026-08-11,9303,PAY000945,2026-08-12,9303.0,Netbanking,Success,1,SET000945,2026-08-13,5664.46,139.54,0.0,Settled,1,settlement_amount_mismatch
ORD000946,CUST0273,2026-08-03,5999,PAY000946,2026-08-03,5999.0,UPI,Success,1,SET000946,2026-08-04,5607.01,59.99,0.0,Settled,1,unexplained_discrepancy
ORD000947,CUST0268,2026-08-21,9999,PAY000947,2026-08-21,9999.0,Card,Success,1,SET000947,2026-08-28,9799.02,199.98,0.0,Settled,1,delayed_settlement
ORD000948,CUST0161,2026-08-11,7499,PAY000948,2026-08-11,7499.0,Netbanking,Success,1,SET000948,2026-08-12,7386.52,112.48,0.0,Settled,1,normal
ORD000949,CUST0170,2026-08-20,1999,PAY000949,2026-08-20,1999.0,Wallet,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000950,CUST0008,2026-08-15,3999,PAY000950,2026-08-15,3999.0,Wallet,Success,1,SET000950,2026-08-16,3390.02,71.98,0.0,Settled,1,settlement_amount_mismatch
ORD000951,CUST0197,2026-08-03,799,PAY000951,2026-08-03,799.0,UPI,Success,1,SET000951,2026-08-04,791.01,7.99,0.0,Settled,1,processing_fee
ORD000952,CUST0127,2026-08-09,5999,PAY000952,2026-08-09,5999.0,Card,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000953,CUST0074,2026-08-14,3999,PAY000953,2026-08-14,3999.0,UPI,Success,1,SET000953,2026-08-21,3959.01,39.99,0.0,Settled,1,delayed_settlement
ORD000954,CUST0207,2026-08-10,5999,PAY000954,2026-08-11,5999.0,Wallet,Success,1,SET000954,2026-08-12,5891.02,107.98,0.0,Settled,1,normal
ORD000955,CUST0051,2026-08-15,999,PAY000955,2026-08-16,898.65,UPI,Success,1,SET000955,2026-08-17,889.66,8.99,0.0,Settled,1,payment_amount_mismatch
ORD000956,CUST0155,2026-08-29,4451,PAY000956,2026-08-30,4451.0,Card,Success,1,SET000956,2026-08-31,4361.98,89.02,0.0,Settled,1,normal
ORD000957,CUST0227,2026-08-24,2499,PAY000957,2026-08-24,2499.0,Card,Success,1,SET000957,2026-08-25,1792.02,49.98,0.0,Settled,1,settlement_amount_mismatch
ORD000958,CUST0028,2026-08-12,3999,PAY000958,2026-08-12,3999.0,Card,Success,1,SET000958,2026-08-13,3919.02,79.98,0.0,Settled,1,processing_fee
ORD000959,CUST0265,2026-08-13,11989,PAY000959,2026-08-13,11989.0,Card,Success,1,SET000959,2026-08-14,11749.22,239.78,0.0,Settled,1,normal
ORD000960,CUST0183,2026-08-18,5512,PAY000960,2026-08-19,5512.0,UPI,Success,1,SET000960,2026-08-20,5456.88,55.12,0.0,Settled,1,normal
ORD000961,CUST0202,2026-08-30,2999,PAY000961,2026-08-31,2999.0,Wallet,Success,1,SET000961,2026-09-01,2945.02,53.98,0.0,Settled,2,duplicate_settlement
ORD000962,CUST0156,2026-08-22,13428,PAY000962,2026-08-23,13428.0,Wallet,Success,1,SET000962,2026-08-24,13186.3,241.7,0.0,Settled,1,normal
ORD000963,CUST0036,2026-08-17,3213,PAY000963,2026-08-18,3213.0,Netbanking,Success,1,SET000963,2026-08-19,3164.8,48.2,0.0,Settled,1,normal
ORD000964,CUST0011,2026-08-16,10969,PAY000964,2026-08-16,10969.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000965,CUST0228,2026-08-02,7063,PAY000965,2026-08-02,7063.0,Wallet,Success,1,SET000965,2026-08-03,6935.87,127.13,0.0,Settled,1,normal
ORD000966,CUST0148,2026-08-05,9522,PAY000966,2026-08-05,9522.0,Card,Success,1,SET000966,2026-08-06,9331.56,190.44,0.0,Settled,1,normal
ORD000967,CUST0053,2026-08-06,9999,PAY000967,2026-08-06,9999.0,Card,Success,1,SET000967,2026-08-07,9799.02,199.98,0.0,Settled,1,processing_fee
ORD000968,CUST0020,2026-08-26,11643,PAY000968,2026-08-27,9467.36,Netbanking,Success,1,SET000968,2026-08-28,9325.35,142.01,0.0,Settled,1,payment_amount_mismatch
ORD000969,CUST0014,2026-08-01,499,PAY000969,2026-08-01,499.0,Wallet,Success,1,SET000969,2026-08-02,490.02,8.98,0.0,Settled,1,processing_fee
ORD000970,CUST0187,2026-08-26,799,PAY000970,2026-08-26,799.0,Card,Success,1,SET000970,2026-08-27,783.02,15.98,0.0,Settled,1,normal
ORD000971,CUST0172,2026-08-22,3999,PAY000971,2026-08-22,3999.0,UPI,Success,1,SET000971,2026-08-23,3959.01,39.99,0.0,Settled,1,normal
ORD000972,CUST0197,2026-08-24,9999,PAY000972,2026-08-25,9999.0,Wallet,Success,1,SET000972,2026-09-01,9819.02,179.98,0.0,Settled,1,delayed_settlement
ORD000973,CUST0157,2026-08-30,2499,PAY000973,2026-08-30,2499.0,UPI,Success,1,SET000973,2026-08-31,2474.01,24.99,0.0,Settled,1,processing_fee
ORD000974,CUST0233,2026-08-26,4222,PAY000974,2026-08-26,4222.0,Netbanking,Success,2,SET000974,2026-08-27,4158.67,63.33,0.0,Settled,1,duplicate_payment
ORD000975,CUST0013,2026-08-18,299,PAY000975,2026-08-19,299.0,Card,Success,1,SET000975,2026-08-20,293.02,5.98,0.0,Settled,1,normal
ORD000976,CUST0284,2026-08-02,4999,PAY000976,2026-08-03,4999.0,UPI,Success,1,SET000976,2026-08-04,4949.01,49.99,0.0,Settled,1,normal
ORD000977,CUST0212,2026-08-17,1999,PAY000977,2026-08-17,1999.0,Netbanking,Success,1,SET000977,2026-08-18,1969.02,29.98,0.0,Settled,1,processing_fee
ORD000978,CUST0091,2026-08-19,1999,PAY000978,2026-08-20,1999.0,Card,Success,2,SET000978,2026-08-21,1959.02,39.98,0.0,Settled,1,duplicate_payment
ORD000979,CUST0297,2026-08-15,5999,PAY000979,2026-08-16,5999.0,Netbanking,Success,1,SET000979,2026-08-17,5909.02,89.98,0.0,Settled,1,processing_fee
ORD000980,CUST0169,2026-08-29,999,PAY000980,2026-08-30,923.16,UPI,Success,1,SET000980,2026-08-31,913.93,9.23,0.0,Settled,1,payment_amount_mismatch
ORD000981,CUST0059,2026-08-30,299,PAY000981,2026-08-30,299.0,Netbanking,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000982,CUST0017,2026-08-09,7082,PAY000982,2026-08-10,7082.0,Wallet,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000983,CUST0036,2026-08-02,1499,PAY000983,2026-08-02,1499.0,Wallet,Success,1,SET000983,2026-08-03,1472.02,26.98,0.0,Settled,1,normal
ORD000984,CUST0107,2026-08-10,7728,PAY000984,2026-08-10,7728.0,Wallet,Success,1,SET000984,2026-08-11,7588.9,139.1,0.0,Settled,1,normal
ORD000985,CUST0153,2026-08-29,8624,PAY000985,2026-08-30,8624.0,Netbanking,Success,1,SET000985,2026-08-31,8494.64,129.36,0.0,Settled,1,normal
ORD000986,CUST0041,2026-08-29,5378,PAY000986,2026-08-29,5378.0,UPI,Success,1,SET000986,2026-08-30,5324.22,53.78,0.0,Settled,1,normal
ORD000987,CUST0010,2026-08-10,4999,PAY000987,2026-08-11,4241.92,Wallet,Success,1,SET000987,2026-08-12,4165.57,76.35,0.0,Settled,1,payment_amount_mismatch
ORD000988,CUST0001,2026-08-05,999,PAY000988,2026-08-06,999.0,Netbanking,Success,2,SET000988,2026-08-07,984.02,14.98,0.0,Settled,1,duplicate_payment
ORD000989,CUST0288,2026-08-02,2999,PAY000989,2026-08-02,2999.0,Netbanking,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
